,step,type,Montant,Clt_Origine,AncienSold_Orig,NewSold_Orig,Clt_Destinataire,AncienSold_Dest,NewSold_Dest,Fraude,isFlaggedFraud,type_num,Type_Ori,Type_Des
4598825,328,TRANSFER,10000000.0,C1330633709,653160.0,0.0,C1612002166,0.0,21091226.53,0,0,4,C,C
94117,10,PAYMENT,31031.61,C346192545,0.0,0.0,M2031751168,0.0,0.0,0,0,3,C,M
2307850,188,CASH_OUT,162161.49,C1765799023,0.0,0.0,C733260594,206953.13,369114.62,0,0,1,C,C
1163639,132,TRANSFER,1200019.05,C1483492881,0.0,0.0,C1779246846,3289935.46,4489954.5,0,0,4,C,C
5634698,395,TRANSFER,522578.58,C1355788766,25848.0,0.0,C1099076609,0.0,522578.58,0,0,4,C,C
5676370,397,CASH_OUT,148730.82,C231553613,7146.0,0.0,C1450312438,0.0,148730.82,0,0,1,C,C
1199970,133,CASH_OUT,154864.47,C1332154018,0.0,0.0,C1066927674,3250784.82,3405649.29,0,0,1,C,C
596595,33,CASH_IN,50961.81,C601651699,4207608.0,4258569.81,C1545342951,725038.08,674076.26,0,0,0,C,C
220512,14,PAYMENT,3867.97,C1652840015,0.0,0.0,M1572880113,0.0,0.0,0,0,3,C,M
368238,17,CASH_OUT,243269.83,C1846807875,114201.0,0.0,C663991567,247660.88,25761.55,0,0,1,C,C
390129,17,CASH_IN,439839.77,C1489909269,43990.0,483829.77,C865360146,0.0,0.0,0,0,0,C,C
1792779,162,PAYMENT,52813.46,C1090610655,1825.0,0.0,M236979042,0.0,0.0,0,0,3,C,M
4139142,303,CASH_OUT,68665.88,C1355399382,0.0,0.0,C2009626923,1591942.19,1660608.07,0,0,1,C,C
1187788,132,PAYMENT,17035.24,C49015254,0.0,0.0,M889242557,0.0,0.0,0,0,3,C,M
713000,37,PAYMENT,11515.59,C486642106,0.0,0.0,M641402663,0.0,0.0,0,0,3,C,M
2633668,209,PAYMENT,580.71,C1722280434,131641.0,131060.29,M577523652,0.0,0.0,0,0,3,C,M
3284626,252,CASH_IN,129985.96,C266023708,179066.0,309051.96,C1399944861,55825.22,0.0,0,0,0,C,C
1724257,160,PAYMENT,19325.79,C1077044779,17714.28,0.0,M2038719957,0.0,0.0,0,0,3,C,M
3263116,251,CASH_OUT,297865.08,C1436448898,373449.0,75583.92,C1153794827,6368629.0,6666494.07,0,0,1,C,C
887477,42,CASH_OUT,23913.2,C1063845136,100155.43,76242.23,C1948413655,176022.35,199935.55,0,0,1,C,C
2267094,187,CASH_OUT,669.14,C2111721913,15039.0,14369.86,C162550618,414149.7,414818.84,0,0,1,C,C
5465073,379,CASH_OUT,53388.04,C508041663,0.0,0.0,C725795288,134839.01,188227.05,0,0,1,C,C
876686,42,CASH_OUT,50416.65,C956748876,21462.0,0.0,C51506443,5897291.01,5790836.87,0,0,1,C,C
418075,18,CASH_OUT,121118.16,C2053190119,317025.0,195906.84,C1875507388,289593.32,410711.49,0,0,1,C,C
2447913,203,PAYMENT,13368.7,C310579365,412714.35,399345.65,M1782524155,0.0,0.0,0,0,3,C,M
4041402,299,CASH_IN,514248.56,C1500430600,0.0,514248.56,C1126609145,2910695.04,2396446.48,0,0,0,C,C
5086961,355,PAYMENT,9982.5,C808200751,5239.13,0.0,M373928515,0.0,0.0,0,0,3,C,M
850286,41,CASH_OUT,173889.06,C1952382543,736.0,0.0,C1370052453,1095455.97,1269345.03,0,0,1,C,C
3505824,259,CASH_IN,76327.79,C576853323,22252.0,98579.79,C1184286050,6831888.47,6755560.68,0,0,0,C,C
4370488,310,CASH_IN,191573.88,C1328293407,1541221.11,1732794.99,C1409799699,8863309.05,8671735.17,0,0,0,C,C
3308455,252,PAYMENT,30568.83,C938753773,102274.0,71705.17,M1201309839,0.0,0.0,0,0,3,C,M
4299537,307,TRANSFER,502727.65,C211876241,0.0,0.0,C282444879,2848731.65,3351459.3,0,0,4,C,C
1614095,156,PAYMENT,24304.34,C1313241099,0.0,0.0,M1656401809,0.0,0.0,0,0,3,C,M
3037509,234,TRANSFER,13726.78,C1239618392,32159.0,18432.22,C423734498,407837.8,421564.58,0,0,4,C,C
5404828,377,CASH_OUT,290812.59,C1259225375,105983.0,0.0,C129889935,319878.22,610690.81,0,0,1,C,C
3044948,234,PAYMENT,1205.42,C1809573014,0.0,0.0,M1285863161,0.0,0.0,0,0,3,C,M
2399330,201,CASH_IN,121590.03,C1509098956,2883.0,124473.03,C916789199,3434703.07,3313113.04,0,0,0,C,C
1070641,129,CASH_IN,255395.69,C524838078,5376825.58,5632221.27,C538617434,866373.85,610978.16,0,0,0,C,C
4097705,301,CASH_OUT,22116.14,C1407229703,0.0,0.0,C2082607308,41567.52,63683.66,0,0,1,C,C
1053528,96,PAYMENT,2395.63,C760510565,102469.0,100073.37,M246700064,0.0,0.0,0,0,3,C,M
1924413,167,DEBIT,5418.67,C216933797,60288.0,54869.33,C408690397,251343.89,256762.57,0,0,2,C,C
4957605,351,CASH_OUT,468531.08,C741661985,103469.0,0.0,C1488073238,0.0,468531.08,0,0,1,C,C
3130208,236,CASH_OUT,169360.53,C497919442,52477.0,0.0,C741997639,0.0,169360.53,0,0,1,C,C
938633,43,CASH_IN,158992.81,C380095827,49622.0,208614.81,C1996074577,99881.41,0.0,0,0,0,C,C
1617350,156,CASH_OUT,141083.55,C435818183,0.0,0.0,C1563613407,4656013.76,4797097.31,0,0,1,C,C
2699510,211,CASH_OUT,144925.34,C1665213062,0.0,0.0,C867564567,6660801.14,6805726.48,0,0,1,C,C
5357649,375,CASH_IN,9230.22,C1026288072,4939509.29,4948739.51,C883826753,1963653.97,1954423.75,0,0,0,C,C
1665428,158,CASH_OUT,39.67,C96482807,51144.0,51104.33,C869755614,402435.64,402475.31,0,0,1,C,C
6187821,569,PAYMENT,1071.16,C229907222,149192.0,148120.84,M890000205,0.0,0.0,0,0,3,C,M
1555635,154,PAYMENT,1558.97,C1662158337,11377.0,9818.03,M1722568036,0.0,0.0,0,0,3,C,M
3716234,278,PAYMENT,6.63,C1798960173,134157.0,134150.37,M1220830701,0.0,0.0,0,0,3,C,M
4384825,312,PAYMENT,8438.53,C1412141138,32013.0,23574.47,M1748120090,0.0,0.0,0,0,3,C,M
2044925,181,CASH_IN,181858.32,C899241681,8893509.73,9075368.05,C2126609733,3471237.2,3289378.88,0,0,0,C,C
2454051,203,CASH_IN,184027.51,C1263163649,1034008.53,1218036.05,C967101778,1400799.24,1216771.72,0,0,0,C,C
1743426,161,CASH_IN,173857.15,C342533931,1529051.29,1702908.43,C718143209,1879985.58,1706128.43,0,0,0,C,C
180415,12,TRANSFER,309555.66,C45494192,53816.0,0.0,C350616593,0.0,309555.66,0,0,4,C,C
840399,41,CASH_IN,118589.69,C191289705,9055551.75,9174141.44,C1124908389,278623.1,160033.41,0,0,0,C,C
2529375,205,PAYMENT,34751.53,C1180701550,0.0,0.0,M765387617,0.0,0.0,0,0,3,C,M
5691513,397,DEBIT,4690.29,C1189222153,20072.0,15381.71,C710893564,920598.5,925288.79,0,0,2,C,C
3081401,235,CASH_IN,155103.68,C1952255890,2686239.33,2841343.01,C1715204308,415401.39,260297.71,0,0,0,C,C
1835753,163,PAYMENT,9361.35,C1664634082,485010.54,475649.19,M2106328543,0.0,0.0,0,0,3,C,M
5577352,393,TRANSFER,373864.33,C437334196,0.0,0.0,C126066058,2769313.63,3143177.97,0,0,4,C,C
3942696,286,PAYMENT,9973.24,C1096568252,50749.0,40775.76,M352424705,0.0,0.0,0,0,3,C,M
5019623,353,PAYMENT,5975.15,C408523098,57329.56,51354.41,M1420492687,0.0,0.0,0,0,3,C,M
610359,34,TRANSFER,440202.81,C787529278,0.0,0.0,C132498179,520498.01,960700.82,0,0,4,C,C
4865170,348,CASH_OUT,146659.44,C1151967602,0.0,0.0,C2067278004,454388.24,601047.68,0,0,1,C,C
4828335,347,CASH_OUT,540654.46,C656754360,0.0,0.0,C1826019601,1039958.99,1580613.45,0,0,1,C,C
2165305,184,CASH_IN,288953.4,C1120702161,4717676.41,5006629.81,C800687937,1946270.75,1657317.35,0,0,0,C,C
4148077,303,CASH_IN,308675.47,C1261661294,101200.0,409875.47,C112190966,114111.09,0.0,0,0,0,C,C
1991512,179,CASH_IN,161697.28,C1233151131,3718806.83,3880504.11,C864928690,554572.24,392874.96,0,0,0,C,C
1006342,46,PAYMENT,14346.68,C2129754303,22883.0,8536.32,M413767839,0.0,0.0,0,0,3,C,M
3174637,238,PAYMENT,7546.98,C1370228153,0.0,0.0,M711227332,0.0,0.0,0,0,3,C,M
2117482,183,PAYMENT,4928.99,C555499462,106416.33,101487.34,M2122438570,0.0,0.0,0,0,3,C,M
2538743,206,CASH_OUT,13910.81,C731246333,9773.0,0.0,C1753388339,13385371.63,13399282.44,0,0,1,C,C
1580584,155,CASH_OUT,433796.81,C1942504052,0.0,0.0,C122026233,4219827.44,4653624.25,0,0,1,C,C
2290262,187,CASH_OUT,177045.27,C1411750436,0.0,0.0,C1092717433,1162363.16,1339408.43,0,0,1,C,C
1823611,163,CASH_IN,192518.73,C973787071,13810085.21,14002603.94,C953220074,268285.11,75766.38,0,0,0,C,C
1020274,47,TRANSFER,254326.31,C1230748567,103794.0,0.0,C168812120,0.0,254326.31,0,0,4,C,C
2071316,181,PAYMENT,15958.25,C1547324223,0.0,0.0,M1886988408,0.0,0.0,0,0,3,C,M
5227355,370,CASH_OUT,187651.1,C1299985630,0.0,0.0,C64255359,1201296.99,1388948.09,0,0,1,C,C
5399101,377,PAYMENT,1464.87,C1542672291,11664.0,10199.13,M1398779165,0.0,0.0,0,0,3,C,M
319407,16,PAYMENT,10905.07,C1519411814,0.0,0.0,M333682310,0.0,0.0,0,0,3,C,M
4738966,332,PAYMENT,14696.65,C220923168,71279.0,56582.35,M1523908340,0.0,0.0,0,0,3,C,M
4966590,351,CASH_OUT,53172.94,C2083578348,256821.0,203648.06,C358735590,309163.56,362336.49,0,0,1,C,C
5434494,378,CASH_OUT,227435.86,C1779768839,10591.0,0.0,C1454366717,0.0,227435.86,0,0,1,C,C
3816116,281,CASH_OUT,26351.99,C1519884130,0.0,0.0,C110610294,1830761.39,1857113.37,0,0,1,C,C
6333593,690,CASH_OUT,181243.4,C780732687,693999.0,512755.6,C1927174434,0.0,181243.4,0,0,1,C,C
4237199,306,PAYMENT,5248.72,C645634961,0.0,0.0,M1913529205,0.0,0.0,0,0,3,C,M
3070675,235,PAYMENT,2590.26,C339088201,21752.31,19162.05,M1122663685,0.0,0.0,0,0,3,C,M
2449737,203,CASH_OUT,394551.31,C1725342666,258329.0,0.0,C98340001,0.0,394551.31,0,0,1,C,C
1803559,162,TRANSFER,160945.57,C2114370014,232245.83,71300.27,C1937678015,2824185.92,2985131.49,0,0,4,C,C
2534512,205,TRANSFER,197906.35,C890174229,7910.47,0.0,C1271369019,602768.03,800674.38,0,0,4,C,C
3316109,252,TRANSFER,550806.75,C1075826241,0.0,0.0,C250394148,6128533.63,6679340.38,0,0,4,C,C
5359392,375,PAYMENT,2740.98,C2015111692,299184.0,296443.02,M2049248145,0.0,0.0,0,0,3,C,M
1108279,130,CASH_IN,66903.2,C890444849,176531.0,243434.2,C634950608,0.0,0.0,0,0,0,C,C
3811581,281,CASH_IN,34242.0,C469902510,809406.81,843648.81,C397039022,3658916.49,3624674.49,0,0,0,C,C
2376459,192,CASH_IN,189083.97,C1378612232,8208163.15,8397247.12,C369929936,432429.31,243345.34,0,0,0,C,C
4140555,303,TRANSFER,1210021.12,C1736423377,9965.0,0.0,C1512997989,202068.42,1412089.54,0,0,4,C,C
3403195,255,CASH_OUT,280491.05,C409788303,10430.0,0.0,C740834580,546847.72,827338.77,0,0,1,C,C
4099125,301,CASH_IN,114852.12,C875579104,1161370.01,1276222.12,C1660170341,1132771.82,1017919.7,0,0,0,C,C
5986051,408,CASH_OUT,46519.44,C120145179,0.0,0.0,C1966560496,282780.53,329299.98,0,0,1,C,C
2512266,205,PAYMENT,870.4,C685175489,0.0,0.0,M1840599721,0.0,0.0,0,0,3,C,M
2010592,180,CASH_OUT,53682.96,C379183664,31107.0,0.0,C1053335560,0.0,53682.96,0,0,1,C,C
4575650,328,PAYMENT,15793.73,C1196751311,88691.83,72898.1,M1077000424,0.0,0.0,0,0,3,C,M
2650816,209,PAYMENT,748.24,C1132003966,543192.0,542443.76,M1531073890,0.0,0.0,0,0,3,C,M
6101148,524,CASH_OUT,152072.56,C1745664233,0.0,0.0,C1626160723,9497316.9,9649389.47,0,0,1,C,C
933528,43,CASH_OUT,332811.8,C560411782,0.0,0.0,C1727909238,1269802.36,1602614.16,0,0,1,C,C
3024687,233,CASH_IN,128625.87,C797761088,16252.0,144877.87,C1629977948,0.0,0.0,0,0,0,C,C
2151504,184,PAYMENT,7036.31,C20548560,0.0,0.0,M2021241724,0.0,0.0,0,0,3,C,M
4189515,305,TRANSFER,10000000.0,C1308976839,119096.0,0.0,C1909655872,211154.91,15115615.75,0,0,4,C,C
4621115,329,CASH_OUT,230885.78,C570635122,0.0,0.0,C1926685230,1132761.33,1363647.11,0,0,1,C,C
3422355,256,CASH_OUT,381955.16,C1757625248,12439.0,0.0,C743299873,628772.32,1426560.18,0,0,1,C,C
179735,12,PAYMENT,6229.27,C571854145,0.0,0.0,M1810350116,0.0,0.0,0,0,3,C,M
253365,14,CASH_OUT,124997.81,C723255214,116.0,0.0,C1625575480,7923.53,623396.37,0,0,1,C,C
443493,19,CASH_OUT,228714.56,C679208103,0.0,0.0,C634440506,8769306.57,8998021.13,0,0,1,C,C
5879441,403,PAYMENT,26049.54,C1014206727,1457.0,0.0,M1645655074,0.0,0.0,0,0,3,C,M
6276462,637,CASH_IN,21925.54,C36027067,4364439.53,4386365.06,C2016663076,152393.96,130468.42,0,0,0,C,C
3571041,261,PAYMENT,5444.17,C445010111,0.0,0.0,M1407873584,0.0,0.0,0,0,3,C,M
3708216,277,CASH_IN,52147.82,C712359869,1945.0,54092.82,C168171710,29391.34,0.0,0,0,0,C,C
3049400,234,TRANSFER,503257.75,C26859601,0.0,0.0,C1747275701,657864.03,1161121.78,0,0,4,C,C
5405703,377,CASH_OUT,207450.98,C1411532751,19813.0,0.0,C685401473,31484.13,238935.11,0,0,1,C,C
1651137,158,CASH_IN,52409.91,C675240296,14076651.06,14129060.97,C258505132,195841.39,143431.48,0,0,0,C,C
1348795,137,CASH_OUT,34628.11,C1804839720,32647.0,0.0,C1858982523,451244.26,485872.36,0,0,1,C,C
3271897,251,CASH_OUT,137042.83,C1469531522,0.0,0.0,C453671901,2615171.35,2752214.18,0,0,1,C,C
5205135,370,PAYMENT,11961.29,C1656059473,176695.74,164734.46,M196074529,0.0,0.0,0,0,3,C,M
3036077,234,TRANSFER,311361.63,C521784922,0.0,0.0,C876652653,4300204.01,4611565.64,0,0,4,C,C
6050665,493,TRANSFER,3987576.19,C1194603293,671335.0,0.0,C1313385479,259087.71,4246663.9,0,0,4,C,C
5420986,378,TRANSFER,506240.2,C1990100300,0.0,0.0,C507000295,656397.46,1162637.66,0,0,4,C,C
1018707,47,PAYMENT,3755.73,C365457818,29.91,0.0,M1849052058,0.0,0.0,0,0,3,C,M
4434626,323,CASH_OUT,112124.29,C1363034993,0.0,0.0,C1601242094,322442.45,434566.74,0,0,1,C,C
2064205,181,CASH_OUT,258000.4,C893882167,29714.0,0.0,C1682052658,829323.2,1087323.6,0,0,1,C,C
5304722,373,CASH_OUT,188249.76,C2123921505,5553.0,0.0,C1693784704,79838.86,268088.62,0,0,1,C,C
3865008,283,TRANSFER,426666.55,C1010579779,9459.65,0.0,C846045231,923733.35,1350399.91,0,0,4,C,C
1079007,129,CASH_IN,45224.06,C306447566,104991.0,150215.06,C279870353,3375353.19,3330129.13,0,0,0,C,C
5872892,403,CASH_OUT,137781.57,C1340972816,35656.0,0.0,C924474448,916915.4,1054696.96,0,0,1,C,C
2576274,207,PAYMENT,24503.75,C1670646669,33180.29,8676.53,M354493203,0.0,0.0,0,0,3,C,M
4728085,332,PAYMENT,9370.58,C2137202419,21411.0,12040.42,M49692209,0.0,0.0,0,0,3,C,M
1654694,158,CASH_OUT,344717.13,C103660172,0.0,0.0,C980893409,619573.2,964290.32,0,0,1,C,C
2733884,212,CASH_IN,107892.61,C2029224273,16638.0,124530.61,C906543812,67216.08,0.0,0,0,0,C,C
3534331,259,CASH_OUT,99004.16,C820911346,6621.31,0.0,C2009221938,9261569.34,9360573.5,0,0,1,C,C
3681772,276,CASH_OUT,48055.44,C1724343491,19951.0,0.0,C1320456471,0.0,48055.44,0,0,1,C,C
6024738,469,CASH_OUT,295183.83,C1892316443,41472.0,0.0,C323232489,0.0,295183.83,0,0,1,C,C
4093470,301,CASH_OUT,84680.1,C1324182850,0.0,0.0,C505552421,93814.93,178495.04,0,0,1,C,C
1526641,153,CASH_IN,21889.83,C326245147,1665427.17,1687317.0,C1971470002,951360.34,910475.72,0,0,0,C,C
4672661,331,CASH_IN,218291.32,C855527832,6432196.96,6650488.29,C465114314,1034610.49,816319.16,0,0,0,C,C
4723103,332,CASH_OUT,114176.63,C562075782,0.0,0.0,C1799690175,449414.43,734702.54,0,0,1,C,C
231900,14,CASH_OUT,144528.86,C1413099811,0.0,0.0,C537497519,1163119.69,2028590.1,0,0,1,C,C
1313372,136,CASH_OUT,15191.77,C2082125159,0.0,0.0,C418549268,85890.67,101082.44,0,0,1,C,C
1794993,162,CASH_IN,81630.53,C426244140,10531.0,92161.53,C1629435526,121740.47,40109.94,0,0,0,C,C
3471185,258,CASH_OUT,39749.15,C1984876544,11005.0,0.0,C137888764,160881.68,200630.83,0,0,1,C,C
5422500,378,PAYMENT,9994.84,C1741479573,0.0,0.0,M1878859518,0.0,0.0,0,0,3,C,M
770485,39,CASH_OUT,285031.92,C1731814577,242953.82,0.0,C1094803708,707885.02,992916.94,0,0,1,C,C
3440972,257,PAYMENT,4997.75,C932985188,14584.0,9586.25,M1733082408,0.0,0.0,0,0,3,C,M
471327,19,CASH_OUT,122468.81,C1120339161,0.0,0.0,C1117931321,1458116.69,1580585.49,0,0,1,C,C
4476399,324,CASH_IN,133055.84,C1970199914,1493827.86,1626883.69,C773787532,331074.12,198018.29,0,0,0,C,C
4777463,335,PAYMENT,2366.79,C1104282253,0.0,0.0,M255211520,0.0,0.0,0,0,3,C,M
1214320,133,CASH_OUT,117615.84,C2070981173,0.0,0.0,C1034993462,1005577.64,1123193.49,0,0,1,C,C
964730,44,PAYMENT,10606.4,C617862499,240774.35,230167.95,M1336512252,0.0,0.0,0,0,3,C,M
5946521,405,TRANSFER,294246.76,C1936818732,19892.66,0.0,C824295699,1876727.31,2170974.07,0,0,4,C,C
2111027,183,CASH_OUT,152786.18,C1375111850,0.0,0.0,C286725033,7315057.84,7467844.02,0,0,1,C,C
4111136,302,CASH_IN,215321.26,C400615282,3040961.85,3256283.1,C980719461,12239174.6,12023853.35,0,0,0,C,C
5816251,401,PAYMENT,14246.43,C18324130,297871.62,283625.19,M13969843,0.0,0.0,0,0,3,C,M
1489739,142,PAYMENT,8910.21,C1680179023,208649.31,199739.1,M1783258114,0.0,0.0,0,0,3,C,M
3118646,236,CASH_OUT,52781.61,C156049272,853.0,0.0,C939744398,278532.58,331314.18,0,0,1,C,C
4275399,307,CASH_IN,333752.99,C1348295236,11029.0,344781.99,C10064934,162597.9,0.0,0,0,0,C,C
5781571,400,PAYMENT,3474.76,C2054535116,0.0,0.0,M1617025586,0.0,0.0,0,0,3,C,M
4507836,325,PAYMENT,29443.67,C1137800092,70123.0,40679.33,M756118209,0.0,0.0,0,0,3,C,M
4008279,298,CASH_IN,163333.25,C1583393751,4273479.48,4436812.73,C357011643,2060099.12,1896765.87,0,0,0,C,C
5721381,398,CASH_IN,252380.85,C1171783146,230.0,252610.85,C1877233495,100652.85,0.0,0,0,0,C,C
2141428,184,CASH_IN,1453.81,C1107792632,858.0,2311.81,C47421592,0.0,0.0,0,0,0,C,C
4756339,333,CASH_OUT,21177.33,C1656148616,151134.0,129956.67,C1393646778,104691.12,125868.44,0,0,1,C,C
1577900,155,CASH_IN,56656.79,C1921624568,5032.0,61688.79,C292320996,94598.73,37941.94,0,0,0,C,C
4873814,348,PAYMENT,1531.01,C333412441,0.0,0.0,M1721736378,0.0,0.0,0,0,3,C,M
2186209,185,CASH_IN,55030.09,C1182540566,3226695.18,3281725.28,C132807898,124263.41,69233.31,0,0,0,C,C
856980,41,CASH_OUT,429138.26,C131182608,11186.0,0.0,C1741027736,25345.0,399300.65,0,0,1,C,C
988427,45,CASH_OUT,207350.63,C832550187,0.0,0.0,C494040824,414389.99,621740.62,0,0,1,C,C
4437149,323,PAYMENT,13361.71,C827909007,35144.0,21782.29,M254429856,0.0,0.0,0,0,3,C,M
5653752,396,TRANSFER,355684.98,C635566050,0.0,0.0,C1837601854,504668.47,860353.45,0,0,4,C,C
271659,15,PAYMENT,3977.49,C1361208692,241612.56,237635.07,M2116858411,0.0,0.0,0,0,3,C,M
54536,9,CASH_OUT,304327.45,C1713702529,16193.0,0.0,C143580560,2471534.98,2563614.12,0,0,1,C,C
3969273,297,PAYMENT,9919.42,C596192679,249152.18,239232.76,M1298830233,0.0,0.0,0,0,3,C,M
948314,44,CASH_OUT,104808.89,C2106695095,80193.0,0.0,C387028492,785975.88,890784.77,0,0,1,C,C
1290143,135,CASH_OUT,83281.12,C1916699003,0.0,0.0,C222373659,271311.43,354592.55,0,0,1,C,C
1666874,158,PAYMENT,9847.6,C916284305,3427.0,0.0,M1869440296,0.0,0.0,0,0,3,C,M
4820865,346,CASH_IN,103965.88,C1917740594,10093501.03,10197466.92,C902457103,359356.82,255390.93,0,0,0,C,C
1661485,158,CASH_OUT,133861.97,C1897932667,0.0,0.0,C1537929982,572878.18,706740.15,0,0,1,C,C
5323310,374,CASH_OUT,36480.94,C614398991,0.0,0.0,C1514404949,29008140.24,29044621.18,0,0,1,C,C
5609025,394,PAYMENT,26128.35,C1007193072,31283.0,5154.65,M947214835,0.0,0.0,0,0,3,C,M
4513399,325,TRANSFER,6951265.9,C68646974,0.0,0.0,C2005063659,25701096.02,32652361.93,0,0,4,C,C
2273712,187,CASH_IN,284239.98,C2050158603,31296.0,315535.98,C147058956,1726698.27,1442458.29,0,0,0,C,C
1184239,132,CASH_OUT,352925.58,C1269224197,24405.0,0.0,C38382462,0.0,664589.36,0,0,1,C,C
6305044,684,CASH_IN,324112.69,C395236533,28253.0,352365.69,C871097874,70226.89,0.0,0,0,0,C,C
5510267,380,TRANSFER,171216.14,C793069050,227319.39,56103.25,C62424026,963660.33,1134876.47,0,0,4,C,C
3175743,238,CASH_OUT,255977.29,C1725280954,0.0,0.0,C1621504916,2897110.67,3153087.96,0,0,1,C,C
1400815,139,CASH_OUT,31341.36,C2000259848,0.0,0.0,C690081186,378328.6,409669.96,0,0,1,C,C
2093914,182,PAYMENT,11678.78,C1441008878,295033.57,283354.79,M1219623067,0.0,0.0,0,0,3,C,M
630022,34,CASH_IN,141366.33,C35855602,230197.52,371563.85,C35936701,1155372.32,1014005.99,0,0,0,C,C
4608374,329,PAYMENT,4463.34,C1114439654,11115.0,6651.66,M781579124,0.0,0.0,0,0,3,C,M
915911,43,TRANSFER,352062.97,C1367113787,0.0,0.0,C44518161,828535.34,1180598.32,0,0,4,C,C
6160754,549,CASH_IN,148711.47,C509448200,4492381.18,4641092.65,C1609726658,267824.84,119113.37,0,0,0,C,C
5502473,380,PAYMENT,5141.93,C1973838653,0.0,0.0,M1588473109,0.0,0.0,0,0,3,C,M
5880710,403,CASH_OUT,143853.23,C181305488,0.0,0.0,C646898650,733483.64,877336.88,0,0,1,C,C
4645990,330,CASH_OUT,33542.15,C1602343603,70990.0,37447.85,C444446910,1052809.74,1086351.89,0,0,1,C,C
3072797,235,PAYMENT,13974.2,C1376072453,0.0,0.0,M1163613189,0.0,0.0,0,0,3,C,M
5082833,355,CASH_OUT,974.19,C1630123311,41727.0,40752.81,C87734585,0.0,974.19,0,0,1,C,C
3763103,279,CASH_IN,193365.53,C1501273902,24292.0,217657.53,C620755462,341028.17,147662.65,0,0,0,C,C
5349621,375,CASH_OUT,649954.7,C311505980,123025.52,0.0,C917887067,3609949.85,4259904.56,0,0,1,C,C
4623772,329,PAYMENT,30545.63,C1094666097,170985.0,140439.37,M1571807570,0.0,0.0,0,0,3,C,M
3836007,282,CASH_IN,58818.29,C1934150709,1809277.25,1868095.54,C2052418248,260763.8,201945.51,0,0,0,C,C
5534098,381,PAYMENT,10887.98,C1690041720,0.0,0.0,M1762992727,0.0,0.0,0,0,3,C,M
4889063,349,CASH_IN,80495.89,C1826276801,7667576.15,7748072.04,C1882408423,261058.42,180562.53,0,0,0,C,C
429011,18,CASH_OUT,13458.58,C1459627479,0.0,0.0,C1500998589,415193.55,599607.04,0,0,1,C,C
2441649,203,TRANSFER,358677.33,C2041806419,30989.0,0.0,C2006630197,0.0,358677.33,0,0,4,C,C
4278697,307,CASH_OUT,52499.08,C1163367834,0.0,0.0,C1793281529,284926.06,337425.14,0,0,1,C,C
5235570,371,CASH_IN,424906.34,C1318758445,12425908.6,12850814.94,C1347180609,1491938.04,1067031.71,0,0,0,C,C
1293562,136,CASH_IN,149689.4,C1399864711,4035089.54,4184778.94,C1545556958,422499.1,272809.7,0,0,0,C,C
5252983,371,CASH_IN,320145.49,C1525110555,101150.0,421295.49,C87620518,0.0,0.0,0,0,0,C,C
5671990,397,DEBIT,4385.64,C608825681,0.0,0.0,C71005492,129862.03,134247.67,0,0,2,C,C
5489274,380,PAYMENT,3331.66,C429213346,151599.0,148267.34,M680508582,0.0,0.0,0,0,3,C,M
5411655,378,PAYMENT,8513.79,C43911732,166588.94,158075.15,M1619476139,0.0,0.0,0,0,3,C,M
6208136,587,PAYMENT,16041.57,C1502224130,32250.0,16208.43,M2024213431,0.0,0.0,0,0,3,C,M
3585939,262,CASH_OUT,150550.98,C820861871,73741.0,0.0,C828481086,21381.08,171932.06,0,0,1,C,C
4195890,305,CASH_OUT,124072.22,C2115765163,0.0,0.0,C1619333353,341792.6,465864.82,0,0,1,C,C
4047460,300,PAYMENT,27511.73,C1681400202,0.0,0.0,M1724919353,0.0,0.0,0,0,3,C,M
2440434,203,CASH_IN,69604.84,C457427323,3510101.76,3579706.59,C704150520,556133.36,486528.52,0,0,0,C,C
3198855,249,CASH_IN,4102.63,C136597000,143.0,4245.63,C744214944,120144.35,116041.71,0,0,0,C,C
2583598,207,PAYMENT,13508.54,C1112707956,30972.0,17463.46,M183673365,0.0,0.0,0,0,3,C,M
3464213,257,CASH_IN,48554.82,C1970230113,9547646.74,9596201.55,C2092377774,138110.68,89555.86,0,0,0,C,C
1854904,164,PAYMENT,4748.92,C125010504,0.0,0.0,M50580523,0.0,0.0,0,0,3,C,M
5749907,399,PAYMENT,13403.99,C418373251,2632.0,0.0,M1276412213,0.0,0.0,0,0,3,C,M
4960591,351,PAYMENT,29850.2,C1900339217,10983.0,0.0,M2103122309,0.0,0.0,0,0,3,C,M
4575767,328,PAYMENT,4550.77,C1022989962,19857.0,15306.23,M1499943175,0.0,0.0,0,0,3,C,M
2976123,231,PAYMENT,30568.69,C1377531648,0.0,0.0,M1394092684,0.0,0.0,0,0,3,C,M
3341377,253,TRANSFER,304948.7,C789441325,0.0,0.0,C153711574,2086244.86,2391193.55,0,0,4,C,C
2927249,229,CASH_IN,280620.63,C974224552,9718072.4,9998693.04,C1805748495,2547808.74,2424501.21,0,0,0,C,C
2637303,209,PAYMENT,11493.68,C1395712262,363261.88,351768.19,M2035951446,0.0,0.0,0,0,3,C,M
5834449,402,CASH_OUT,68089.18,C1011821297,374.0,0.0,C1488970878,244823.18,312912.35,0,0,1,C,C
